 YYYY DOY   AU     ELAT   ELON
 1998 177 30.104   0.34  300.65
 1998 178 30.104   0.34  300.66
 1998 179 30.104   0.34  300.66
 1998 180 30.104   0.34  300.67
 1998 181 30.104   0.34  300.67
 1998 182 30.104   0.34  300.68
 1998 183 30.104   0.34  300.69
 1998 184 30.104   0.34  300.69
 1998 185 30.104   0.34  300.70
 1998 186 30.104   0.34  300.70
 1998 187 30.104   0.34  300.71
 1998 188 30.104   0.34  300.72
 1998 189 30.104   0.34  300.72
 1998 190 30.103   0.34  300.73
 1998 191 30.103   0.34  300.73
 1998 192 30.103   0.34  300.74
 1998 193 30.103   0.34  300.75
 1998 194 30.103   0.34  300.75
 1998 195 30.103   0.34  300.76
 1998 196 30.103   0.34  300.76
 1998 197 30.103   0.34  300.77
 1998 198 30.103   0.34  300.78
 1998 199 30.103   0.34  300.78
 1998 200 30.103   0.34  300.79
 1998 201 30.103   0.34  300.79
 1998 202 30.103   0.34  300.80
 1998 203 30.103   0.34  300.81
 1998 204 30.103   0.34  300.81
 1998 205 30.103   0.34  300.82
 1998 206 30.103   0.34  300.82
 1998 207 30.103   0.34  300.83
 1998 208 30.103   0.34  300.84
 1998 209 30.103   0.34  300.84
 1998 210 30.103   0.34  300.85
 1998 211 30.103   0.34  300.85
 1998 212 30.103   0.34  300.86
 1998 213 30.103   0.34  300.87
 1998 214 30.103   0.34  300.87
 1998 215 30.103   0.34  300.88
 1998 216 30.103   0.34  300.88
 1998 217 30.103   0.34  300.89
 1998 218 30.103   0.34  300.90
 1998 219 30.103   0.34  300.90
 1998 220 30.103   0.34  300.91
 1998 221 30.103   0.34  300.91
 1998 222 30.102   0.34  300.92
 1998 223 30.102   0.34  300.93
 1998 224 30.102   0.34  300.93
 1998 225 30.102   0.34  300.94
 1998 226 30.102   0.34  300.94
 1998 227 30.102   0.34  300.95
 1998 228 30.102   0.34  300.96
 1998 229 30.102   0.34  300.96
 1998 230 30.102   0.34  300.97
 1998 231 30.102   0.33  300.97
 1998 232 30.102   0.33  300.98
 1998 233 30.102   0.33  300.99
 1998 234 30.102   0.33  300.99
 1998 235 30.102   0.33  301.00
 1998 236 30.102   0.33  301.00
 1998 237 30.102   0.33  301.01
 1998 238 30.102   0.33  301.02
 1998 239 30.102   0.33  301.02
 1998 240 30.102   0.33  301.03
 1998 241 30.102   0.33  301.03
 1998 242 30.102   0.33  301.04
 1998 243 30.102   0.33  301.05
 1998 244 30.102   0.33  301.05
 1998 245 30.102   0.33  301.06
 1998 246 30.102   0.33  301.06
 1998 247 30.102   0.33  301.07
 1998 248 30.102   0.33  301.08
 1998 249 30.102   0.33  301.08
 1998 250 30.102   0.33  301.09
 1998 251 30.102   0.33  301.09
 1998 252 30.102   0.33  301.10
 1998 253 30.102   0.33  301.11
 1998 254 30.101   0.33  301.11
 1998 255 30.101   0.33  301.12
 1998 256 30.101   0.33  301.12
 1998 257 30.101   0.33  301.13
 1998 258 30.101   0.33  301.14
 1998 259 30.101   0.33  301.14
 1998 260 30.101   0.33  301.15
 1998 261 30.101   0.33  301.15
 1998 262 30.101   0.33  301.16
 1998 263 30.101   0.33  301.17
 1998 264 30.101   0.33  301.17
 1998 265 30.101   0.33  301.18
 1998 266 30.101   0.33  301.18
 1998 267 30.101   0.33  301.19
 1998 268 30.101   0.33  301.20
 1998 269 30.101   0.33  301.20
 1998 270 30.101   0.33  301.21
 1998 271 30.101   0.33  301.21
 1998 272 30.101   0.33  301.22
 1998 273 30.101   0.33  301.23
 1998 274 30.101   0.33  301.23
 1998 275 30.101   0.33  301.24
 1998 276 30.101   0.33  301.24
 1998 277 30.101   0.33  301.25
 1998 278 30.101   0.33  301.26
 1998 279 30.101   0.33  301.26
 1998 280 30.101   0.33  301.27
 1998 281 30.101   0.33  301.27
 1998 282 30.101   0.33  301.28
 1998 283 30.101   0.33  301.29
 1998 284 30.101   0.33  301.29
 1998 285 30.101   0.33  301.30
 1998 286 30.100   0.32  301.30
 1998 287 30.100   0.32  301.31
 1998 288 30.100   0.32  301.32
 1998 289 30.100   0.32  301.32
 1998 290 30.100   0.32  301.33
 1998 291 30.100   0.32  301.33
 1998 292 30.100   0.32  301.34
 1998 293 30.100   0.32  301.35
 1998 294 30.100   0.32  301.35
 1998 295 30.100   0.32  301.36
 1998 296 30.100   0.32  301.36
 1998 297 30.100   0.32  301.37
 1998 298 30.100   0.32  301.38
 1998 299 30.100   0.32  301.38
 1998 300 30.100   0.32  301.39
 1998 301 30.100   0.32  301.40
 1998 302 30.100   0.32  301.40
 1998 303 30.100   0.32  301.41
 1998 304 30.100   0.32  301.41
 1998 305 30.100   0.32  301.42
 1998 306 30.100   0.32  301.43
 1998 307 30.100   0.32  301.43
 1998 308 30.100   0.32  301.44
 1998 309 30.100   0.32  301.44
 1998 310 30.100   0.32  301.45
 1998 311 30.100   0.32  301.46
 1998 312 30.100   0.32  301.46
 1998 313 30.100   0.32  301.47
 1998 314 30.100   0.32  301.47
 1998 315 30.100   0.32  301.48
 1998 316 30.100   0.32  301.49
 1998 317 30.100   0.32  301.49
 1998 318 30.099   0.32  301.50
 1998 319 30.099   0.32  301.50
 1998 320 30.099   0.32  301.51
 1998 321 30.099   0.32  301.52
 1998 322 30.099   0.32  301.52
 1998 323 30.099   0.32  301.53
 1998 324 30.099   0.32  301.53
 1998 325 30.099   0.32  301.54
 1998 326 30.099   0.32  301.55
 1998 327 30.099   0.32  301.55
 1998 328 30.099   0.32  301.56
 1998 329 30.099   0.32  301.56
 1998 330 30.099   0.32  301.57
 1998 331 30.099   0.32  301.58
 1998 332 30.099   0.32  301.58
 1998 333 30.099   0.32  301.59
 1998 334 30.099   0.32  301.59
 1998 335 30.099   0.32  301.60
 1998 336 30.099   0.32  301.61
 1998 337 30.099   0.32  301.61
 1998 338 30.099   0.32  301.62
 1998 339 30.099   0.32  301.62
 1998 340 30.099   0.32  301.63
 1998 341 30.099   0.31  301.64
 1998 342 30.099   0.31  301.64
 1998 343 30.099   0.31  301.65
 1998 344 30.099   0.31  301.65
 1998 345 30.099   0.31  301.66
 1998 346 30.099   0.31  301.67
 1998 347 30.099   0.31  301.67
 1998 348 30.099   0.31  301.68
 1998 349 30.099   0.31  301.68
 1998 350 30.098   0.31  301.69
 1998 351 30.098   0.31  301.70
 1998 352 30.098   0.31  301.70
 1998 353 30.098   0.31  301.71
 1998 354 30.098   0.31  301.71
 1998 355 30.098   0.31  301.72
 1998 356 30.098   0.31  301.73
 1998 357 30.098   0.31  301.73
 1998 358 30.098   0.31  301.74
 1998 359 30.098   0.31  301.74
 1998 360 30.098   0.31  301.75
 1998 361 30.098   0.31  301.76
 1998 362 30.098   0.31  301.76
 1998 363 30.098   0.31  301.77
 1998 364 30.098   0.31  301.77
 1998 365 30.098   0.31  301.78
