 YYYY DOY   AU     ELAT   ELON
 1998 172  1.016  -0.00  269.43
 1998 173  1.016  -0.00  270.39
 1998 174  1.016  -0.00  271.34
 1998 175  1.016  -0.00  272.30
 1998 176  1.016  -0.00  273.25
 1998 177  1.017  -0.00  274.20
 1998 178  1.017  -0.00  275.16
 1998 179  1.017  -0.00  276.11
 1998 180  1.017  -0.00  277.07
 1998 181  1.017  -0.00  278.02
 1998 182  1.017  -0.00  278.97
 1998 183  1.017  -0.00  279.93
 1998 184  1.017  -0.00  280.88
 1998 185  1.017  -0.00  281.83
 1998 186  1.017  -0.00  282.79
 1998 187  1.017  -0.00  283.74
 1998 188  1.017  -0.00  284.69
 1998 189  1.017  -0.00  285.65
 1998 190  1.017  -0.00  286.60
 1998 191  1.017  -0.00  287.55
 1998 192  1.017  -0.00  288.51
 1998 193  1.017  -0.00  289.46
 1998 194  1.017  -0.00  290.41
 1998 195  1.017  -0.00  291.37
 1998 196  1.016  -0.00  292.32
 1998 197  1.016  -0.00  293.28
 1998 198  1.016  -0.00  294.23
 1998 199  1.016  -0.00  295.18
 1998 200  1.016  -0.00  296.14
 1998 201  1.016  -0.00  297.09
 1998 202  1.016  -0.00  298.05
 1998 203  1.016  -0.00  299.00
 1998 204  1.016  -0.00  299.96
 1998 205  1.016  -0.00  300.91
 1998 206  1.016  -0.00  301.87
 1998 207  1.016  -0.00  302.82
 1998 208  1.016  -0.00  303.78
 1998 209  1.015  -0.00  304.73
 1998 210  1.015  -0.00  305.69
 1998 211  1.015  -0.00  306.64
 1998 212  1.015  -0.00  307.60
 1998 213  1.015  -0.00  308.56
 1998 214  1.015  -0.00  309.51
 1998 215  1.015  -0.00  310.47
 1998 216  1.015  -0.00  311.43
 1998 217  1.014  -0.00  312.38
 1998 218  1.014  -0.00  313.34
 1998 219  1.014  -0.00  314.30
 1998 220  1.014  -0.00  315.26
 1998 221  1.014  -0.00  316.22
 1998 222  1.014  -0.00  317.18
 1998 223  1.014  -0.00  318.14
 1998 224  1.013  -0.00  319.09
 1998 225  1.013  -0.00  320.05
 1998 226  1.013  -0.00  321.01
 1998 227  1.013  -0.00  321.97
 1998 228  1.013  -0.00  322.94
 1998 229  1.012  -0.00  323.90
 1998 230  1.012  -0.00  324.86
 1998 231  1.012  -0.00  325.82
 1998 232  1.012  -0.00  326.78
 1998 233  1.012  -0.00  327.75
 1998 234  1.011  -0.00  328.71
 1998 235  1.011  -0.00  329.67
 1998 236  1.011  -0.00  330.64
 1998 237  1.011  -0.00  331.60
 1998 238  1.011  -0.00  332.56
 1998 239  1.010  -0.00  333.53
 1998 240  1.010  -0.00  334.50
 1998 241  1.010  -0.00  335.46
 1998 242  1.010  -0.00  336.43
 1998 243  1.010  -0.00  337.39
 1998 244  1.009  -0.00  338.36
 1998 245  1.009  -0.00  339.33
 1998 246  1.009  -0.00  340.30
 1998 247  1.009  -0.00  341.27
 1998 248  1.008  -0.00  342.24
 1998 249  1.008  -0.00  343.20
 1998 250  1.008  -0.00  344.17
 1998 251  1.008  -0.00  345.15
 1998 252  1.007  -0.00  346.12
 1998 253  1.007  -0.00  347.09
 1998 254  1.007  -0.00  348.06
 1998 255  1.007  -0.00  349.03
 1998 256  1.006  -0.00  350.01
 1998 257  1.006  -0.00  350.98
 1998 258  1.006  -0.00  351.95
 1998 259  1.005  -0.00  352.93
 1998 260  1.005  -0.00  353.90
 1998 261  1.005  -0.00  354.88
 1998 262  1.005  -0.00  355.85
 1998 263  1.004  -0.00  356.83
 1998 264  1.004  -0.00  357.81
 1998 265  1.004  -0.00  358.79
 1998 266  1.004  -0.00  359.76
 1998 267  1.003   0.00    0.74
 1998 268  1.003   0.00    1.72
 1998 269  1.003   0.00    2.70
 1998 270  1.002   0.00    3.68
 1998 271  1.002   0.00    4.66
 1998 272  1.002   0.00    5.65
 1998 273  1.002   0.00    6.63
 1998 274  1.001   0.00    7.61
 1998 275  1.001   0.00    8.59
 1998 276  1.001   0.00    9.58
 1998 277  1.000   0.00   10.56
 1998 278  1.000   0.00   11.55
 1998 279  1.000   0.00   12.53
 1998 280  1.000   0.00   13.52
 1998 281  0.999   0.00   14.51
 1998 282  0.999   0.00   15.49
 1998 283  0.999   0.00   16.48
 1998 284  0.998   0.00   17.47
 1998 285  0.998   0.00   18.46
 1998 286  0.998   0.00   19.45
 1998 287  0.998   0.00   20.44
 1998 288  0.997   0.00   21.43
 1998 289  0.997   0.00   22.42
 1998 290  0.997   0.00   23.41
 1998 291  0.996   0.00   24.40
 1998 292  0.996   0.00   25.40
 1998 293  0.996   0.00   26.39
 1998 294  0.996   0.00   27.39
 1998 295  0.995   0.00   28.38
 1998 296  0.995   0.00   29.37
 1998 297  0.995   0.00   30.37
 1998 298  0.994   0.00   31.37
 1998 299  0.994   0.00   32.36
 1998 300  0.994   0.00   33.36
 1998 301  0.994   0.00   34.36
 1998 302  0.993   0.00   35.36
 1998 303  0.993   0.00   36.36
 1998 304  0.993   0.00   37.36
 1998 305  0.993   0.00   38.36
 1998 306  0.992   0.00   39.36
 1998 307  0.992   0.00   40.36
 1998 308  0.992   0.00   41.36
 1998 309  0.992   0.00   42.36
 1998 310  0.991   0.00   43.36
 1998 311  0.991   0.00   44.37
 1998 312  0.991   0.00   45.37
 1998 313  0.991   0.00   46.37
 1998 314  0.990   0.00   47.38
 1998 315  0.990   0.00   48.38
 1998 316  0.990   0.00   49.39
 1998 317  0.990   0.00   50.40
 1998 318  0.989   0.00   51.40
 1998 319  0.989   0.00   52.41
 1998 320  0.989   0.00   53.42
